stock,date,average_sentiment_score,dominant_sentiment_average,bullish_articles,bearish_articles,neutral_articles,dominant_sentiment_majority,num_articles_fetched,return
NVDA,2023-07-12,0.05339436,bullish,6,4,14,neutral,24,0.0353023933656688
META,2023-07-12,0.055536927,bullish,17,6,38,neutral,61,0.0370444313811033
TSLA,2023-07-12,0.018509586,neutral,9,2,10,neutral,21,0.0081544224017726
BTC,2023-07-12,0.039885,neutral,11,5,25,neutral,41,-0.0074884900280502
AAPL,2023-07-13,0.115274725,bullish,12,1,13,neutral,26,0.0040575433419403
MSFT,2023-07-13,0.086943889,bullish,11,2,13,neutral,26,0.0161921527512449
GOOGL,2023-07-13,0.029239289,neutral,6,3,19,neutral,28,0.0471706701635994
AMZN,2023-07-13,0.122245436,bullish,11,2,10,bullish,23,0.0267584091616193
NVDA,2023-07-13,-0.029656926,bearish,2,5,13,neutral,20,0.0472645361937453
META,2023-07-13,0.071709596,bullish,20,4,36,neutral,60,0.0131571181277654
TSLA,2023-07-13,0.048601732,neutral,9,3,8,bullish,20,0.0217287542714961
BTC,2023-07-13,0.051251984,bullish,11,2,27,neutral,40,0.0356809343747637
AAPL,2023-07-14,0.129081795,bullish,10,2,7,bullish,19,0.0007871785774984
MSFT,2023-07-14,0.122605648,bullish,10,1,10,bullish,21,0.0075292349581534
GOOGL,2023-07-14,-0.016983998,neutral,1,5,22,neutral,28,0.007065956820601
AMZN,2023-07-14,0.079282107,bullish,7,3,14,neutral,24,0.0028294089008842
NVDA,2023-07-14,0.057222222,bullish,4,0,11,neutral,15,-0.011049023468498
META,2023-07-14,0.074259946,bullish,14,2,33,neutral,49,-0.0144859525787922
TSLA,2023-07-14,0.034143939,neutral,6,3,11,neutral,20,0.0125225299127729
BTC,2023-07-14,0.032124328,neutral,11,4,29,neutral,44,-0.0362809345920698
AAPL,2023-07-17,0.149076903,bullish,9,1,7,bullish,17,0.0173057599798407
MSFT,2023-07-17,0.060233686,bullish,5,1,12,neutral,18,0.0014193687314643
GOOGL,2023-07-17,0.032545015,neutral,8,2,13,neutral,23,-0.0061394388032044
AMZN,2023-07-17,0.143650794,bullish,5,0,4,bullish,9,-0.0083159725133316
NVDA,2023-07-17,0.127015873,bullish,7,1,7,bullish,15,0.0218169871980227
META,2023-07-17,0.09625244,bullish,14,1,19,neutral,34,0.0056658358903121
TSLA,2023-07-17,0.061054422,bullish,4,3,7,neutral,14,0.0319852151674682
BTC,2023-07-17,0.033109428,neutral,8,4,18,neutral,30,-0.0034131272874816
AAPL,2023-07-18,0.13682381,bullish,13,1,11,bullish,25,-0.0013404677903322
MSFT,2023-07-18,0.0841937,bullish,12,1,13,neutral,26,0.0397997626069939
GOOGL,2023-07-18,0.030926506,neutral,10,3,16,neutral,29,-0.0071399476298183
AMZN,2023-07-18,0.113488668,bullish,8,1,8,bullish,17,-0.005465676406731
NVDA,2023-07-18,0.136357143,bullish,10,0,10,bullish,20,0.0222336272697754
META,2023-07-18,0.050355284,bullish,11,5,28,neutral,44,0.0046037032986205
TSLA,2023-07-18,0.05774695,bullish,9,3,10,neutral,22,0.0101935099018704
BTC,2023-07-18,0.033088843,neutral,7,2,24,neutral,33,-0.0095975333493794
AAPL,2023-07-19,0.144756944,bullish,11,0,13,neutral,24,0.0070717890024512
MSFT,2023-07-19,0.095853909,bullish,16,1,19,neutral,36,-0.0122674359786045
GOOGL,2023-07-19,0.09455523,bullish,11,1,19,neutral,31,-0.0139786977307694
AMZN,2023-07-19,0.120893939,bullish,8,2,10,neutral,20,0.0190468926027325
NVDA,2023-07-19,0.136862745,bullish,5,0,12,neutral,17,-0.0087800204072153
META,2023-07-19,0.017084722,neutral,11,8,39,neutral,58,0.0126903246827638
TSLA,2023-07-19,0.057767857,bullish,9,2,13,neutral,24,-0.0070907022507415
BTC,2023-07-19,0.107411265,bullish,14,3,19,neutral,36,0.0019212301525
AAPL,2023-07-20,0.095486111,bullish,7,2,15,neutral,24,-0.0100974871579402
MSFT,2023-07-20,0.108675464,bullish,12,1,18,neutral,31,-0.0231214149255952
GOOGL,2023-07-20,0.055310245,bullish,12,2,28,neutral,42,-0.0231910222681979
AMZN,2023-07-20,0.158192812,bullish,12,1,8,bullish,21,-0.0398935717504083
NVDA,2023-07-20,0.153888889,bullish,7,1,10,neutral,18,-0.033073473205552
META,2023-07-20,0.054727032,bullish,16,7,29,neutral,52,-0.0426885038607989
TSLA,2023-07-20,0.085623886,bullish,15,2,17,neutral,34,-0.0973700986000849
BTC,2023-07-20,0.106856725,bullish,15,2,21,neutral,38,-0.0040752996439197
AAPL,2023-07-21,0.072549603,bullish,7,3,14,neutral,24,-0.0061615735693796
MSFT,2023-07-21,0.13250933,bullish,12,3,14,neutral,29,-0.0089370643225645
GOOGL,2023-07-21,0.039037674,neutral,10,4,23,neutral,37,0.0068792059585738
AMZN,2023-07-21,0.110790804,bullish,10,1,10,bullish,21,0.0003077353344622
NVDA,2023-07-21,0.144355159,bullish,8,1,7,bullish,16,-0.0266036609378035
META,2023-07-21,0.073436228,bullish,12,9,16,neutral,37,-0.0273040093251282
TSLA,2023-07-21,0.073873822,bullish,14,4,16,neutral,34,-0.0109547544681438
BTC,2023-07-21,0.033312858,neutral,9,2,26,neutral,37,0.0039181140710413
AAPL,2023-07-24,0.086097583,bullish,9,2,17,neutral,28,0.0042200802269911
MSFT,2023-07-24,0.157884769,bullish,9,2,8,bullish,19,0.0038978616903024
GOOGL,2023-07-24,0.037287157,neutral,5,4,16,neutral,25,0.0125812469217401
AMZN,2023-07-24,0.188222222,bullish,7,1,7,bullish,15,-0.0092307457557091
NVDA,2023-07-24,0.06547619,bullish,2,2,8,neutral,12,0.0068382022535782
META,2023-07-24,0.091734217,bullish,12,3,15,neutral,30,-0.0090056663709022
TSLA,2023-07-24,0.094246869,bullish,7,0,9,neutral,16,0.0347665907502463
BTC,2023-07-24,0.023552189,neutral,6,3,18,neutral,27,-0.030169086020877
AAPL,2023-07-25,0.065782184,bullish,9,3,16,neutral,28,0.0045135273666732
MSFT,2023-07-25,0.0721614,bullish,7,3,15,neutral,25,0.0170090510792186
GOOGL,2023-07-25,0.088445864,bullish,10,3,18,neutral,31,0.0055953245927138
AMZN,2023-07-25,0.136343959,bullish,10,1,11,neutral,22,0.0025621259567989
NVDA,2023-07-25,0.116766234,bullish,9,2,9,bullish,20,0.0239174415313074
META,2023-07-25,0.089860831,bullish,19,3,19,bullish,41,0.0098076354585101
TSLA,2023-07-25,0.125361359,bullish,11,1,10,bullish,22,-0.014048906614123
BTC,2023-07-25,0.054847866,bullish,12,4,19,neutral,35,0.0017299501204297
AAPL,2023-07-26,0.009494692,neutral,7,4,17,neutral,28,0.004545076232334
MSFT,2023-07-26,0.058878324,bullish,8,5,15,neutral,28,-0.0376375440740948
GOOGL,2023-07-26,0.095217594,bullish,15,3,23,neutral,41,0.0577694828297772
AMZN,2023-07-26,0.074183392,bullish,9,0,13,neutral,22,-0.0075893359348782
NVDA,2023-07-26,0.166850649,bullish,10,0,6,bullish,16,-0.0049694866999809
META,2023-07-26,0.049407833,neutral,17,3,30,neutral,50,0.013923366658781
TSLA,2023-07-26,0.152536157,bullish,12,2,8,bullish,22,-0.0035057022016762
BTC,2023-07-26,0.061893705,bullish,16,6,16,bullish,38,0.0043651529788248
AAPL,2023-07-27,0.033007792,neutral,7,4,14,neutral,25,-0.0065808637421249
MSFT,2023-07-27,0.053577742,bullish,5,5,14,neutral,24,-0.0208721208641778
GOOGL,2023-07-27,0.060964343,bullish,12,3,23,neutral,38,0.0010055395896266
AMZN,2023-07-27,0.13268595,bullish,11,2,9,bullish,22,0.000780383209354
NVDA,2023-07-27,0.179215686,bullish,9,0,8,bullish,17,0.0098566169052549
META,2023-07-27,0.052708174,bullish,24,6,38,neutral,68,0.0440097751847057
TSLA,2023-07-27,0.065136785,bullish,7,2,9,neutral,18,-0.0326839386803915
BTC,2023-07-27,0.028446049,neutral,12,5,26,neutral,43,-0.0049151196567127
AAPL,2023-07-28,0.047274603,neutral,6,4,15,neutral,25,0.0135078029479724
MSFT,2023-07-28,0.090126263,bullish,8,2,14,neutral,24,0.0231313516791435
GOOGL,2023-07-28,0.069118642,bullish,11,4,17,neutral,32,0.0245749951448135
AMZN,2023-07-28,0.206331738,bullish,10,2,7,bullish,19,0.0308772453322978
NVDA,2023-07-28,0.112333333,bullish,7,0,13,neutral,20,0.0185184923427392
META,2023-07-28,0.069231468,bullish,23,4,36,neutral,63,0.0441756439279841
TSLA,2023-07-28,0.063841476,bullish,10,2,9,bullish,21,0.0419615793117773
BTC,2023-07-28,0.056942074,bullish,8,2,25,neutral,35,0.0037163327075591
AAPL,2023-07-31,0.079722078,bullish,12,2,11,bullish,25,0.0031659888449233
MSFT,2023-07-31,0.177084378,bullish,8,2,9,neutral,19,-0.0072405677635791
GOOGL,2023-07-31,0.008093585,neutral,5,3,18,neutral,26,0.0010559777965133
AMZN,2023-07-31,0.144657615,bullish,5,0,6,neutral,11,0.0111185680906549
NVDA,2023-07-31,0.023846154,neutral,5,4,4,bullish,13,-0.0004492365183329
META,2023-07-31,0.028149569,neutral,6,4,23,neutral,33,-0.021138017173686
TSLA,2023-07-31,0.057810245,bullish,4,1,11,neutral,16,0.0037156216232685
BTC,2023-07-31,0.051307009,bullish,11,4,18,neutral,33,-0.0015438698273756
AAPL,2023-08-01,0.07611552,bullish,8,2,14,neutral,24,-0.0042758972227117
MSFT,2023-08-01,0.175842637,bullish,9,1,9,bullish,19,0.0012502116159851
GOOGL,2023-08-01,0.020044952,neutral,8,4,24,neutral,36,-0.0088155327841471
AMZN,2023-08-01,0.081878307,bullish,6,3,9,neutral,18,-0.0148862233947109
NVDA,2023-08-01,0.018545455,neutral,5,5,5,bullish,15,-0.0047507511534674
META,2023-08-01,0.020280183,neutral,11,3,52,neutral,66,0.0129001898721337
TSLA,2023-08-01,0.07010101,bullish,6,1,13,neutral,20,-0.0237818701183342
BTC,2023-08-01,0.005353535,neutral,6,7,21,neutral,34,0.0152452752829999
AAPL,2023-08-02,0.084272631,bullish,7,3,15,neutral,25,-0.0154899720758284
MSFT,2023-08-02,0.026736111,neutral,7,2,15,neutral,24,-0.0262828867684257
GOOGL,2023-08-02,0.042192032,neutral,8,2,21,neutral,31,-0.0240972158599396
AMZN,2023-08-02,0.063580247,bullish,7,5,6,bullish,18,-0.0264256637787476
NVDA,2023-08-02,0.088587981,bullish,7,1,9,neutral,17,-0.0481216970293779
META,2023-08-02,0.011120011,neutral,11,6,57,neutral,74,-0.0260295846310359
TSLA,2023-08-02,0.069933712,bullish,5,1,10,neutral,16,-0.0266595415735506
BTC,2023-08-02,0.032937539,neutral,9,5,21,neutral,35,-0.0176498908284369
AAPL,2023-08-03,0.042857361,neutral,6,3,13,neutral,22,-0.0073217351579634
MSFT,2023-08-03,0.041869589,neutral,9,2,13,neutral,24,-0.0025648033042758
GOOGL,2023-08-03,0.044885092,neutral,10,3,18,neutral,31,0.0005451429019949
AMZN,2023-08-03,0.091881149,bullish,9,0,13,neutral,22,0.0054597684391703
NVDA,2023-08-03,0.110795773,bullish,7,0,10,neutral,17,0.0055568348154404
META,2023-08-03,0.004871875,neutral,12,7,38,neutral,57,-0.0035632147274733
TSLA,2023-08-03,0.061451049,bullish,5,1,7,neutral,13,0.0205029581730478
BTC,2023-08-03,0.063580579,bullish,14,2,25,neutral,41,0.0009166006009861
AAPL,2023-08-04,0.001936027,neutral,7,9,14,neutral,30,-0.048020033191668
MSFT,2023-08-04,0.110671397,bullish,8,0,10,neutral,18,0.0034285312473063
GOOGL,2023-08-04,0.068208874,bullish,10,1,17,neutral,28,-0.00264691375805
AMZN,2023-08-04,0.066532322,bullish,9,3,14,neutral,26,0.0826933780100627
NVDA,2023-08-04,0.152670068,bullish,6,0,8,neutral,14,0.0037066040377413
META,2023-08-04,0.043774351,neutral,11,5,28,neutral,44,-0.0078547018562422
TSLA,2023-08-04,0.102397863,bullish,7,0,9,neutral,16,-0.0210550923941658
BTC,2023-08-04,0.020478036,neutral,10,6,27,neutral,43,-0.0035843942133476
AAPL,2023-08-07,0.051572872,bullish,7,1,13,neutral,21,-0.0172537560839468
MSFT,2023-08-07,0.049682677,neutral,8,3,4,bullish,15,0.0071085721820871
GOOGL,2023-08-07,0.072435051,bullish,9,0,13,neutral,22,0.0266956818974712
AMZN,2023-08-07,0.019944444,neutral,1,2,7,neutral,10,0.0189868435725484
NVDA,2023-08-07,0.072777778,bullish,3,2,7,neutral,12,0.0164951209845498
META,2023-08-07,0.004687641,neutral,11,5,16,neutral,32,0.0187621232040404
TSLA,2023-08-07,0.033958333,neutral,3,3,10,neutral,16,-0.0094934359738243
BTC,2023-08-07,0.05441581,bullish,11,1,20,neutral,32,0.0047766457759308
AAPL,2023-08-08,0.026998557,neutral,5,2,14,neutral,21,0.0053117264776265
MSFT,2023-08-08,0.053290043,bullish,8,3,10,neutral,21,-0.0122990494811674
GOOGL,2023-08-08,0.077675989,bullish,8,0,14,neutral,22,-0.0009883786050087
AMZN,2023-08-08,0.048531746,neutral,3,3,8,neutral,14,-0.0160314917713907
NVDA,2023-08-08,0.054583667,bullish,8,2,17,neutral,27,-0.0165797045526143
META,2023-08-08,0.059793882,bullish,19,5,33,neutral,57,-0.0123829493870653
TSLA,2023-08-08,0.007363105,neutral,4,3,12,neutral,19,-0.0069596342065584
BTC,2023-08-08,0.048286639,neutral,9,5,25,neutral,39,0.0200446358531494
AAPL,2023-08-09,0.056050275,bullish,7,1,14,neutral,22,-0.0089543088250828
MSFT,2023-08-09,0.086629452,bullish,5,1,13,neutral,19,-0.0117158963778061
GOOGL,2023-08-09,0.100921717,bullish,8,2,16,neutral,26,-0.0132418061087429
AMZN,2023-08-09,0.101,bullish,5,2,8,neutral,15,-0.0149349457012173
NVDA,2023-08-09,0.059575425,bullish,9,2,15,neutral,26,-0.047241634002923
META,2023-08-09,0.052572076,bullish,12,3,34,neutral,49,-0.0237654723816443
TSLA,2023-08-09,0.026641414,neutral,3,2,13,neutral,18,-0.0300760696780969
BTC,2023-08-09,0.013040616,neutral,5,8,21,neutral,34,-0.0068535082702468
AAPL,2023-08-10,0.061147186,bullish,9,0,14,neutral,23,-0.0012347482249468
MSFT,2023-08-10,0.082222222,bullish,4,0,16,neutral,20,0.0021721478164267
GOOGL,2023-08-10,0.056225449,bullish,8,5,23,neutral,36,0.0002313768778554
AMZN,2023-08-10,0.067097289,bullish,5,1,13,neutral,19,0.0051504637188406
NVDA,2023-08-10,0.071626984,bullish,5,1,12,neutral,18,-0.0039009113277187
META,2023-08-10,0.028913144,neutral,10,6,31,neutral,47,0.0017365141623615
TSLA,2023-08-10,0.079101732,bullish,3,1,10,neutral,14,0.0130062920216802
BTC,2023-08-10,0.026927382,neutral,8,5,24,neutral,37,-0.0044619647140478
AAPL,2023-08-11,0.020766522,neutral,8,4,13,neutral,25,0.0003376296942547
MSFT,2023-08-11,0.019,neutral,4,2,14,neutral,20,-0.0059453301523948
GOOGL,2023-08-11,0.07857436,bullish,11,2,19,neutral,32,-0.0010025192872784
AMZN,2023-08-11,0.070489102,bullish,8,0,11,neutral,19,-0.0010825194798443
NVDA,2023-08-11,0.028968254,neutral,2,1,9,neutral,12,-0.0361659460368088
META,2023-08-11,0.011704656,neutral,13,8,28,neutral,49,-0.0134100319387148
TSLA,2023-08-11,0.089267677,bullish,5,1,6,neutral,12,-0.0109643860828199
BTC,2023-08-11,0.047583956,neutral,12,5,27,neutral,44,-0.0010831598801986
AAPL,2023-08-14,0.078869184,bullish,7,2,13,neutral,22,0.0093932947103745
MSFT,2023-08-14,0.161094757,bullish,10,0,5,bullish,15,0.0094389879067506
GOOGL,2023-08-14,0.040189777,neutral,10,5,18,neutral,33,0.0136615377341484
AMZN,2023-08-14,0.137180205,bullish,7,4,6,bullish,17,0.0156058348743521
NVDA,2023-08-14,0.101619048,bullish,5,1,9,neutral,15,0.0709338242176531
META,2023-08-14,0.029757463,neutral,10,7,14,neutral,31,0.0150841002111707
TSLA,2023-08-14,0.030111111,neutral,4,4,7,neutral,15,-0.0119101564489687
BTC,2023-08-14,0.032925849,neutral,12,6,26,neutral,44,0.0042867761250493
AAPL,2023-08-15,0.078753157,bullish,8,3,13,neutral,24,-0.0112003586307384
MSFT,2023-08-15,0.114230743,bullish,12,0,9,bullish,21,-0.0067276677958207
GOOGL,2023-08-15,0.014888889,neutral,6,5,19,neutral,30,-0.0118021109280886
AMZN,2023-08-15,0.07957672,bullish,7,4,10,neutral,21,-0.0206303550129629
NVDA,2023-08-15,0.026827485,neutral,6,4,9,neutral,19,0.0042740198055142
META,2023-08-15,0.028653816,neutral,11,6,21,neutral,38,-0.0138475503831745
TSLA,2023-08-15,0.044759618,neutral,4,2,10,neutral,16,-0.0283616447646142
BTC,2023-08-15,0.068370331,bullish,15,4,24,neutral,43,-0.008096168172366
AAPL,2023-08-16,0.02619899,neutral,8,3,14,neutral,25,-0.004959051080279
MSFT,2023-08-16,0.090963719,bullish,8,1,12,neutral,21,-0.0024284542668451
GOOGL,2023-08-16,0.015425943,neutral,6,5,17,neutral,28,-0.0083218656536246
AMZN,2023-08-16,0.067620321,bullish,6,3,8,neutral,17,-0.0188856750149434
NVDA,2023-08-16,0.026213269,neutral,8,6,8,bullish,22,-0.0103323245941114
META,2023-08-16,0.046925931,neutral,14,5,20,neutral,39,-0.0253684671236037
TSLA,2023-08-16,0.046391944,neutral,3,1,10,neutral,14,-0.0315934083028743
BTC,2023-08-16,0.06256207,bullish,13,2,19,neutral,34,-0.0160631736342917
AAPL,2023-08-17,0.026227492,neutral,7,3,13,neutral,23,-0.014555214721256
MSFT,2023-08-17,0.106377642,bullish,6,1,10,neutral,17,-0.0109862341058746
GOOGL,2023-08-17,0.065292208,bullish,11,3,10,bullish,24,0.0094793942611737
AMZN,2023-08-17,0.045394077,neutral,6,5,10,neutral,21,-0.0080699751060444
NVDA,2023-08-17,-0.005420875,neutral,5,5,8,neutral,18,-0.0032654574317152
META,2023-08-17,0.000159025,neutral,9,6,20,neutral,35,-0.0312617432310584
TSLA,2023-08-17,0.001190476,neutral,4,2,8,neutral,14,-0.0282801627225358
BTC,2023-08-17,-0.017041962,neutral,9,9,24,neutral,42,-0.070979171519405
AAPL,2023-08-18,0.06463965,bullish,9,5,13,neutral,27,0.0028160043532434
MSFT,2023-08-18,0.06864899,bullish,5,4,9,neutral,18,-0.0012623500594716
GOOGL,2023-08-18,0.035785859,neutral,9,4,12,neutral,25,-0.0189347598207052
AMZN,2023-08-18,0.114967532,bullish,9,4,9,bullish,22,-0.0056724476121156
NVDA,2023-08-18,0.066043771,bullish,6,3,9,neutral,18,-0.0010381947544529
META,2023-08-18,0.031152977,neutral,11,4,23,neutral,38,-0.0064539221314985
TSLA,2023-08-18,-0.039685652,bearish,3,5,9,neutral,17,-0.0170148513218181
BTC,2023-08-18,-0.016851351,neutral,9,11,28,neutral,48,-0.0230641103114871
AAPL,2023-08-21,0.061058897,bullish,7,2,10,neutral,19,0.0077368447432928
MSFT,2023-08-21,0.065824916,bullish,5,0,13,neutral,18,0.0170626815388597
GOOGL,2023-08-21,0.016161616,neutral,4,1,13,neutral,18,0.0071395131578322
AMZN,2023-08-21,0.016666667,neutral,1,1,7,neutral,9,0.0109592511762508
NVDA,2023-08-21,0.092857143,bullish,6,1,7,neutral,14,0.0847132804127268
META,2023-08-21,0.047440824,neutral,9,3,26,neutral,38,0.0234773853998884
TSLA,2023-08-21,0.08464795,bullish,6,2,9,neutral,17,0.073274828918382
BTC,2023-08-21,0.053539377,bullish,7,3,16,neutral,26,-0.0024988315741878
AAPL,2023-08-22,0.066528571,bullish,8,2,15,neutral,25,0.0079049804444981
MSFT,2023-08-22,0.109249012,bullish,10,0,13,neutral,23,0.0018018980324414
GOOGL,2023-08-22,0.048155966,neutral,7,6,13,neutral,26,0.0055308286854385
AMZN,2023-08-22,0.097465565,bullish,7,2,13,neutral,22,-0.0031926989840012
NVDA,2023-08-22,0.064815789,bullish,7,2,10,neutral,19,-0.0276577534318972
META,2023-08-22,0.036166342,neutral,12,3,42,neutral,57,-0.0079338124758673
TSLA,2023-08-22,0.053639069,bullish,7,2,11,neutral,20,0.0082584039786857
BTC,2023-08-22,0.046019038,neutral,13,6,25,neutral,44,-0.0035401882238949
AAPL,2023-08-23,0.133462302,bullish,10,0,14,neutral,24,0.0219487797339146
MSFT,2023-08-23,0.09238292,bullish,8,0,14,neutral,22,0.014079225367924
GOOGL,2023-08-23,0.046655132,neutral,9,6,17,neutral,32,0.0254881133575937
AMZN,2023-08-23,0.134552342,bullish,9,1,12,neutral,22,0.0094599945807145
NVDA,2023-08-23,0.028954762,neutral,6,2,22,neutral,30,0.0317072477720505
META,2023-08-23,0.049635096,neutral,11,4,40,neutral,55,0.0230876714143926
TSLA,2023-08-23,0.06223545,bullish,5,1,12,neutral,18,0.0157382311871088
BTC,2023-08-23,0.05396618,bullish,9,4,27,neutral,40,0.0153653064237893
AAPL,2023-08-24,0.073658009,bullish,8,1,12,neutral,21,-0.0261704593238943
MSFT,2023-08-24,0.085669913,bullish,5,1,14,neutral,20,-0.0214983690031553
GOOGL,2023-08-24,0.076144481,bullish,11,4,17,neutral,32,-0.0195662349748358
AMZN,2023-08-24,0.140968615,bullish,10,1,9,bullish,20,-0.0271547212112811
NVDA,2023-08-24,0.024483261,neutral,15,5,30,neutral,50,0.0009974424842458
META,2023-08-24,0.047213593,neutral,12,7,32,neutral,51,-0.0254553738139208
TSLA,2023-08-24,0.073112825,bullish,4,1,11,neutral,16,-0.0287934109036758
BTC,2023-08-24,0.054911272,bullish,9,2,29,neutral,40,-0.0101873198847262
AAPL,2023-08-25,0.095740741,bullish,6,2,10,neutral,18,0.0126432499486934
MSFT,2023-08-25,-0.035727018,bearish,3,4,10,neutral,17,0.0094071024918842
GOOGL,2023-08-25,0.053078231,bullish,10,6,12,neutral,28,0.0007704251155991
AMZN,2023-08-25,0.037698413,neutral,5,4,6,neutral,15,0.0107706174786748
NVDA,2023-08-25,0.010830506,neutral,14,7,16,neutral,37,-0.0242774493505686
META,2023-08-25,0.036406351,neutral,14,7,25,neutral,46,-0.004359076917949
TSLA,2023-08-25,0.084015152,bullish,5,1,10,neutral,16,0.0371674634902419
BTC,2023-08-25,0.033298212,neutral,11,4,28,neutral,43,-0.0043843529759125
AAPL,2023-08-28,0.124630231,bullish,11,2,11,bullish,24,0.0088460474665794
MSFT,2023-08-28,0.069345238,bullish,4,1,9,neutral,14,0.0022292009683335
GOOGL,2023-08-28,0.185180976,bullish,12,1,11,bullish,24,0.0087001983593817
AMZN,2023-08-28,0.182222222,bullish,6,0,6,bullish,12,-0.0009004586682715
NVDA,2023-08-28,0.092111997,bullish,7,2,10,neutral,19,0.0177538819045155
META,2023-08-28,0.059119859,bullish,13,3,16,neutral,32,0.0166723803913553
TSLA,2023-08-28,0.051470487,bullish,8,3,3,bullish,14,0.0009640428763089
BTC,2023-08-28,0.049578042,neutral,6,2,17,neutral,25,0.0006307866874213
AAPL,2023-08-29,0.059935897,bullish,6,1,19,neutral,26,0.0218102670039292
MSFT,2023-08-29,0.077225379,bullish,6,2,16,neutral,24,0.0145504683710691
GOOGL,2023-08-29,0.085858586,bullish,13,1,24,neutral,38,0.0271737999625476
AMZN,2023-08-29,0.118167813,bullish,7,1,9,neutral,17,0.0132943088521491
NVDA,2023-08-29,0.049795455,neutral,6,2,14,neutral,22,0.0416141892433667
META,2023-08-29,0.001736323,neutral,12,9,20,neutral,41,0.0266312163550446
TSLA,2023-08-29,0.146339149,bullish,14,1,7,bullish,22,0.0768779197240256
BTC,2023-08-29,0.064204034,bullish,15,4,21,neutral,40,0.0621019247664413
AAPL,2023-08-30,0.042667821,neutral,6,2,17,neutral,25,0.0191722920021408
MSFT,2023-08-30,0.078932179,bullish,6,2,13,neutral,21,0.0011570543164485
GOOGL,2023-08-30,0.052556117,bullish,10,1,25,neutral,36,0.0097345882012342
AMZN,2023-08-30,0.137385281,bullish,11,1,8,bullish,20,0.0011860029483812
NVDA,2023-08-30,0.095948577,bullish,11,0,11,bullish,22,0.0098392889538938
META,2023-08-30,-0.018133047,neutral,8,12,24,neutral,44,-0.0096981941073945
